epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202030,2020-07-22,133,PB,,25,state,70972,1757.04712,2128,1581,23,0.0223,4039277,False,False
202030,2020-07-22,133,PE,,26,state,81382,846.26398,941,6152,63,0.0756,9616621,False,False
202030,2020-07-22,126,PI,,22,state,43179,1315.83919,1364,1184,26,0.0274,3281480,False,False
202030,2020-07-22,133,PR,,41,state,59927,520.34239,2389,1486,71,0.0248,11516840,False,False
202030,2020-07-22,140,RJ,,33,state,148623,855.81816,3502,12443,150,0.0837,17366189,False,False
202030,2020-07-22,133,RN,,24,state,46187,1306.87164,874,1656,14,0.0359,3534165,False,False
202030,2020-07-22,125,RO,,11,state,32944,1833.82875,2302,758,31,23,1796460,False,False
202030,2020-07-22,124,RR,,14,state,27932,4425.35501,978,458,7,0.0164,631181,False,False
202030,2020-07-22,135,RS,,43,state,53073,464.61635,3233,1397,48,0.0263,11422973,False,False
202030,2020-07-22,133,SC,,42,state,59556,821.17868,3081,765,27,0.0128,7252502,False,False
202030,2020-07-22,131,SE,,28,state,48140,2076.05413,1030,1211,29,0.0252,2318822,False,False
202030,2020-07-22,149,SP,,35,state,439446,949.34615,16777,20532,361,0.0467,46289333,False,False
202030,2020-07-22,127,TO,,17,state,19423,1221.38182,573,326,11,0.0168,1590248,False,False
202030,2020-07-21,127,AC,,12,state,17700,1978.82545,238,469,4,0.0265,894470,False,False
202030,2020-07-21,136,AL,,27,state,50951,1520.22516,644,1428,15,28,3351543,False,False
202030,2020-07-21,131,AM,,13,state,92164,2190.35799,775,3169,23,0.0344,4207714,False,False
202030,2020-07-21,124,AP,,16,state,34405,3992.35065,260,533,18,0.0155,861773,False,False
202030,2020-07-21,138,BA,,29,state,126844,849.55535,3552,2936,45,0.0231,14930634,False,False
202030,2020-07-21,128,CE,,23,state,151072,1644.39214,3254,7305,49,0.0484,9187103,False,False
202030,2020-07-21,137,DF,,53,state,86076,2817.4076,1789,1158,46,0.0135,3055149,False,False
202030,2020-07-21,139,ES,,32,state,72605,1786.5175,902,2280,24,0.0314,4064052,False,False
202030,2020-07-21,132,GO,,52,state,45254,636.16708,3821,1178,33,26,7113540,False,False
202030,2020-07-21,124,MA,,21,state,108154,1520.17022,1248,2778,38,0.0257,7114598,False,False
202030,2020-07-21,136,MG,,31,state,95566,448.8212,1434,2071,67,0.0217,21292666,False,False
202030,2020-07-21,130,MS,,50,state,18889,672.3514,1503,257,9,0.0136,2809394,False,False
202030,2020-07-21,124,MT,,51,state,37429,1061.44824,1756,1432,46,0.0383,3526220,False,False
202030,2020-07-21,126,PA,,15,state,142358,1638.04139,1965,5581,27,0.0392,8690745,False,False
202030,2020-07-21,132,PB,,25,state,68844,1704.36442,1164,1558,41,0.0226,4039277,False,False
202030,2020-07-21,132,PE,,26,state,80441,836.47884,326,6089,53,0.0757,9616621,False,False
202030,2020-07-21,125,PI,,22,state,41815,1274.27258,1539,1158,18,0.0277,3281480,False,False
202030,2020-07-21,132,PR,,41,state,57538,499.59885,1629,1415,58,0.0246,11516840,False,False
202030,2020-07-21,139,RJ,,33,state,145121,835.65254,4116,12293,132,0.0847,17366189,False,False
202030,2020-07-21,132,RN,,24,state,45313,1282.14161,973,1642,14,0.0362,3534165,False,False
202030,2020-07-21,124,RO,,11,state,30642,1705.68785,841,727,17,0.0237,1796460,False,False
202030,2020-07-21,123,RR,,14,state,26954,4270.40738,969,451,16,0.0167,631181,False,False
202030,2020-07-21,134,RS,,43,state,49840,436.31373,2391,1349,64,0.0271,11422973,False,False
202030,2020-07-21,132,SC,,42,state,56475,778.69679,2061,738,44,0.0131,7252502,False,False
202030,2020-07-21,130,SE,,28,state,47110,2031.63503,1051,1182,26,0.0251,2318822,False,False
202030,2020-07-21,148,SP,,35,state,422669,913.10238,6235,20171,383,0.0477,46289333,False,False
202030,2020-07-21,126,TO,,17,state,18850,1185.34971,496,315,7,0.0167,1590248,False,False
202030,2020-07-20,126,AC,,12,state,17462,1952.21751,167,465,5,0.0266,894470,False,False
202030,2020-07-20,135,AL,,27,state,50307,1501.01013,228,1413,16,0.0281,3351543,False,False
202030,2020-07-20,130,AM,,13,state,91389,2171.93944,476,3146,-3,0.0344,4207714,False,False
202030,2020-07-20,123,AP,,16,state,34145,3962.1803,440,515,8,0.0151,861773,False,False
202030,2020-07-20,137,BA,,29,state,123292,825.76534,1123,2891,51,0.0234,14930634,False,False
202030,2020-07-20,127,CE,,23,state,147818,1608.97293,440,7256,77,0.0491,9187103,False,False
202030,2020-07-20,136,DF,,53,state,84287,2758.85071,1875,1112,27,0.0132,3055149,False,False
202030,2020-07-20,138,ES,,32,state,71703,1764.3229,1094,2256,34,0.0315,4064052,False,False
202030,2020-07-20,131,GO,,52,state,41433,582.45262,651,1145,39,0.0276,7113540,False,False
202030,2020-07-20,123,MA,,21,state,106906,1502.62882,581,2740,32,0.0256,7114598,False,False
202030,2020-07-20,135,MG,,31,state,94132,442.08649,1160,2004,22,0.0213,21292666,False,False
202030,2020-07-20,129,MS,,50,state,17386,618.85232,749,248,20,0.0143,2809394,False,False
202030,2020-07-20,123,MT,,51,state,35673,1011.64987,1069,1386,38,0.0389,3526220,False,False
202030,2020-07-20,125,PA,,15,state,140393,1615.43113,1997,5554,16,0.0396,8690745,False,False
202030,2020-07-20,131,PB,,25,state,67680,1675.54738,298,1517,31,0.0224,4039277,False,False
202030,2020-07-20,131,PE,,26,state,80115,833.08888,663,6036,52,0.0753,9616621,False,False
202030,2020-07-20,124,PI,,22,state,40276,1227.37301,670,1140,22,0.0283,3281480,False,False
202030,2020-07-20,131,PR,,41,state,55909,485.45434,1280,1357,30,0.0243,11516840,False,False
202030,2020-07-20,138,RJ,,33,state,141005,811.95132,2481,12161,47,0.0862,17366189,False,False
202030,2020-07-20,131,RN,,24,state,44340,1254.61035,257,1628,38,0.0367,3534165,False,False
202030,2020-07-20,123,RO,,11,state,29801,1658.87356,684,710,24,0.0238,1796460,False,False
202030,2020-07-20,122,RR,,14,state,25985,4116.88565,299,435,4,0.0167,631181,False,False
202030,2020-07-20,133,RS,,43,state,47449,415.38223,336,1285,33,0.0271,11422973,False,False
202030,2020-07-20,131,SC,,42,state,54414,750.27901,1078,694,9,0.0128,7252502,False,False
202030,2020-07-20,129,SE,,28,state,46059,1986.31029,816,1156,31,0.0251,2318822,False,False
202030,2020-07-20,147,SP,,35,state,416434,899.63275,1385,19788,56,0.0475,46289333,False,False
202030,2020-07-20,125,TO,,17,state,18354,1154.1596,456,308,9,0.0168,1590248,False,False
202030,2020-07-19,125,AC,,12,state,17295,1933.54724,93,460,3,0.0266,894470,False,False
202030,2020-07-19,134,AL,,27,state,50079,1494.20729,496,1397,16,0.0279,3351543,False,False
202030,2020-07-19,129,AM,,13,state,90913,2160.62689,379,3149,20,0.0346,4207714,False,False
202030,2020-07-19,122,AP,,16,state,33705,3911.12277,120,507,2,15,861773,False,False
202030,2020-07-19,136,BA,,29,state,122169,818.24389,1931,2840,47,0.0232,14930634,False,False
202030,2020-07-19,126,CE,,23,state,147378,1604.1836,406,7179,1,0.0487,9187103,False,False
202030,2020-07-19,135,DF,,53,state,82412,2697.47891,1249,1085,10,0.0132,3055149,False,False
202030,2020-07-19,137,ES,,32,state,70609,1737.40395,478,2222,20,0.0315,4064052,False,False
202030,2020-07-19,130,GO,,52,state,40782,573.30106,14,1106,20,0.0271,7113540,False,False
202030,2020-07-19,122,MA,,21,state,106325,1494.46251,233,2708,32,0.0255,7114598,False,False
202030,2020-07-19,134,MG,,31,state,92972,436.63861,2097,1982,18,0.0213,21292666,False,False
202030,2020-07-19,128,MS,,50,state,16637,592.19177,234,228,6,0.0137,2809394,False,False
202030,2020-07-19,122,MT,,51,state,34604,981.33412,1838,1348,36,39,3526220,False,False
202030,2020-07-19,124,PA,,15,state,138396,1592.45266,912,5538,15,0.04,8690745,False,False
202030,2020-07-19,130,PB,,25,state,67382,1668.16982,411,1486,9,0.0221,4039277,False,False
202030,2020-07-19,130,PE,,26,state,79452,826.19456,943,5984,56,0.0753,9616621,False,False
202030,2020-07-19,123,PI,,22,state,39606,1206.9554,310,1118,18,0.0282,3281480,False,False
202030,2020-07-19,130,PR,,41,state,54629,474.34018,1076,1327,19,0.0243,11516840,False,False
202030,2020-07-19,137,RJ,,33,state,138524,797.66493,3294,12114,195,0.0875,17366189,False,False
202030,2020-07-19,130,RN,,24,state,44083,1247.33848,317,1590,13,0.0361,3534165,False,False
202030,2020-07-19,122,RO,,11,state,29117,1620.79868,0,686,0,0.0236,1796460,False,True
202030,2020-07-19,121,RR,,14,state,25686,4069.51413,219,431,2,0.0168,631181,False,False
202030,2020-07-19,132,RS,,43,state,47113,412.44079,266,1252,23,0.0266,11422973,False,False
202030,2020-07-19,130,SC,,42,state,53336,735.41517,805,685,23,0.0128,7252502,False,False
202030,2020-07-19,128,SE,,28,state,45243,1951.12001,2171,1125,14,0.0249,2318822,False,False
202030,2020-07-19,146,SP,,35,state,415049,896.6407,3022,19732,85,0.0475,46289333,False,False
202030,2020-07-19,124,TO,,17,state,17898,1125.48483,125,299,5,0.0167,1590248,False,False
202029,2020-07-18,124,AC,,12,state,17202,1923.15002,237,457,5,0.0266,894470,False,False
202029,2020-07-18,133,AL,,27,state,49583,1479.40814,330,1381,16,0.0279,3351543,False,False
202029,2020-07-18,128,AM,,13,state,90534,2151.61962,1712,3129,11,0.0346,4207714,False,False
202029,2020-07-18,121,AP,,16,state,33585,3897.19799,149,505,6,15,861773,False,False
202029,2020-07-18,135,BA,,29,state,120238,805.31075,1581,2793,55,0.0232,14930634,False,False
202029,2020-07-18,125,CE,,23,state,146972,1599.76437,908,7178,12,0.0488,9187103,False,False
202029,2020-07-18,134,DF,,53,state,81163,2656.59711,1763,1075,15,0.0132,3055149,False,False
202029,2020-07-18,136,ES,,32,state,70131,1725.64229,668,2202,28,0.0314,4064052,False,False
202029,2020-07-18,129,GO,,52,state,40768,573.10425,50,1086,35,0.0266,7113540,False,False
202029,2020-07-18,121,MA,,21,state,106092,1491.18756,909,2676,36,0.0252,7114598,False,False
202029,2020-07-18,133,MG,,31,state,90875,426.79014,3604,1964,60,0.0216,21292666,False,False
202029,2020-07-18,127,MS,,50,state,16403,583.86257,397,222,6,0.0135,2809394,False,False
202029,2020-07-18,121,MT,,51,state,32766,929.21032,445,1312,21,0.04,3526220,False,False
202029,2020-07-18,123,PA,,15,state,137484,1581.95874,537,5523,45,0.0402,8690745,False,False
202029,2020-07-18,129,PB,,25,state,66971,1657.99474,624,1477,31,0.0221,4039277,False,False
202029,2020-07-18,129,PE,,26,state,78509,816.38863,1086,5928,59,0.0755,9616621,False,False
202029,2020-07-18,122,PI,,22,state,39296,1197.50844,728,1100,17,28,3281480,False,False
202029,2020-07-18,129,PR,,41,state,53553,464.99734,2232,1308,16,0.0244,11516840,False,False
202029,2020-07-18,136,RJ,,33,state,135230,778.69704,0,11919,0,0.0881,17366189,False,True
202029,2020-07-18,129,RN,,24,state,43766,1238.36889,193,1577,0,36,3534165,False,False
202029,2020-07-18,121,RO,,11,state,29117,1620.79868,0,686,0,0.0236,1796460,False,True
202029,2020-07-18,120,RR,,14,state,25467,4034.81727,94,429,0,0.0168,631181,False,False
202029,2020-07-18,131,RS,,43,state,46847,410.11215,137,1229,55,0.0262,11422973,False,False
202029,2020-07-18,129,SC,,42,state,52531,724.31555,982,662,16,0.0126,7252502,False,False
202029,2020-07-18,127,SE,,28,state,43072,1857.49488,1184,1111,23,0.0258,2318822,False,False
202029,2020-07-18,145,SP,,35,state,412027,890.1122,4612,19647,270,0.0477,46289333,False,False
202029,2020-07-18,123,TO,,17,state,17773,1117.62442,564,294,6,0.0165,1590248,False,False
202029,2020-07-17,123,AC,,12,state,16965,1896.65388,100,452,5,0.0266,894470,False,False
202029,2020-07-17,132,AL,,27,state,49253,1469.56193,519,1365,17,0.0277,3351543,False,False
202029,2020-07-17,127,AM,,13,state,88822,2110.93244,797,3118,24,0.0351,4207714,False,False
202029,2020-07-17,120,AP,,16,state,33436,3879.90805,432,499,6,0.0149,861773,False,False
202029,2020-07-17,134,BA,,29,state,118657,794.72178,2284,2738,45,0.0231,14930634,False,False
202029,2020-07-17,124,CE,,23,state,146064,1589.88095,2006,7166,27,0.0491,9187103,False,False
202029,2020-07-17,133,DF,,53,state,79400,2598.89125,1779,1060,23,0.0134,3055149,False,False
202029,2020-07-17,135,ES,,32,state,69463,1709.20549,1345,2174,38,0.0313,4064052,False,False
202029,2020-07-17,128,GO,,52,state,40718,572.40136,174,1051,33,0.0258,7113540,False,False
202029,2020-07-17,120,MA,,21,state,105183,1478.41101,1057,2640,32,0.0251,7114598,False,False
202029,2020-07-17,132,MG,,31,state,87271,409.86413,2801,1904,70,0.0218,21292666,False,False
202029,2020-07-17,126,MS,,50,state,16006,569.73141,201,216,13,0.0135,2809394,False,False
202029,2020-07-17,120,MT,,51,state,32321,916.59057,604,1291,56,0.0399,3526220,False,False
202029,2020-07-17,122,PA,,15,state,136947,1575.77975,1783,5478,30,0.04,8690745,False,False
202029,2020-07-17,128,PB,,25,state,66347,1642.54643,924,1446,28,0.0218,4039277,False,False
202029,2020-07-17,128,PE,,26,state,77423,805.09568,1332,5869,33,0.0758,9616621,False,False
202029,2020-07-17,121,PI,,22,state,38568,1175.32333,1511,1083,18,0.0281,3281480,False,False
202029,2020-07-17,128,PR,,41,state,51321,445.61703,1916,1292,46,0.0252,11516840,False,False
202029,2020-07-17,135,RJ,,33,state,135230,778.69704,657,11919,70,0.0881,17366189,False,False
202029,2020-07-17,128,RN,,24,state,43573,1232.90791,2149,1577,45,0.0362,3534165,False,False
202029,2020-07-17,120,RO,,11,state,29117,1620.79868,463,686,9,0.0236,1796460,False,False
202029,2020-07-17,119,RR,,14,state,25373,4019.92455,366,429,4,0.0169,631181,False,False
202029,2020-07-17,130,RS,,43,state,46710,408.91281,1366,1174,33,0.0251,11422973,False,False
202029,2020-07-17,128,SC,,42,state,51549,710.7754,1768,646,58,0.0125,7252502,False,False
202029,2020-07-17,126,SE,,28,state,41888,1806.43447,662,1088,17,26,2318822,False,False
202029,2020-07-17,144,SP,,35,state,407415,880.14878,5367,19377,339,0.0476,46289333,False,False
202029,2020-07-17,122,TO,,17,state,17209,1082.15825,255,288,5,0.0167,1590248,False,False
202029,2020-07-16,122,AC,,12,state,16865,1885.47408,193,447,1,0.0265,894470,False,False
202029,2020-07-16,131,AL,,27,state,48734,1454.07653,870,1348,17,0.0277,3351543,False,False
202029,2020-07-16,126,AM,,13,state,88025,2091.99104,1081,3094,14,0.0351,4207714,False,False
202029,2020-07-16,119,AP,,16,state,33004,3829.77884,596,493,5,0.0149,861773,False,False
202029,2020-07-16,133,BA,,29,state,116373,779.42437,3380,2693,55,0.0231,14930634,False,False
202029,2020-07-16,123,CE,,23,state,144058,1568.04599,2226,7139,58,0.0496,9187103,False,False
202029,2020-07-16,132,DF,,53,state,77621,2540.66168,2242,1037,36,0.0134,3055149,False,False
202029,2020-07-16,134,ES,,32,state,68118,1676.11044,1766,2136,40,0.0314,4064052,False,False
202029,2020-07-16,127,GO,,52,state,40544,569.95532,1070,1018,59,0.0251,7113540,False,False
202029,2020-07-16,119,MA,,21,state,104126,1463.55423,1657,2608,36,25,7114598,False,False
202029,2020-07-16,131,MG,,31,state,84470,396.70936,2460,1834,82,0.0217,21292666,False,False
202029,2020-07-16,125,MS,,50,state,15805,562.57684,475,203,12,0.0128,2809394,False,False
202029,2020-07-16,119,MT,,51,state,31717,899.46175,1181,1235,39,0.0389,3526220,False,False
202029,2020-07-16,121,PA,,15,state,135164,1555.26367,2125,5448,63,0.0403,8690745,False,False
202029,2020-07-16,127,PB,,25,state,65423,1619.67105,1484,1418,35,0.0217,4039277,False,False
202029,2020-07-16,127,PE,,26,state,76091,791.24466,1131,5836,64,0.0767,9616621,False,False
202029,2020-07-16,120,PI,,22,state,37057,1129.27703,515,1065,22,0.0287,3281480,False,False
202029,2020-07-16,127,PR,,41,state,49405,428.98052,2281,1246,46,0.0252,11516840,False,False
202029,2020-07-16,134,RJ,,33,state,134573,774.91383,124,11849,92,88,17366189,False,False
202029,2020-07-16,127,RN,,24,state,41424,1172.10147,328,1532,25,37,3534165,False,False
202029,2020-07-16,119,RO,,11,state,28654,1595.02577,737,677,10,0.0236,1796460,False,False
202029,2020-07-16,118,RR,,14,state,25007,3961.93802,610,425,10,17,631181,False,False
202029,2020-07-16,129,RS,,43,state,45344,396.95445,3105,1141,40,0.0252,11422973,False,False
202029,2020-07-16,127,SC,,42,state,49781,686.3976,1805,588,19,0.0118,7252502,False,False
202029,2020-07-16,125,SE,,28,state,41226,1777.8855,1087,1071,17,26,2318822,False,False
202029,2020-07-16,143,SP,,35,state,402048,868.55432,8872,19038,398,0.0474,46289333,False,False
202029,2020-07-16,121,TO,,17,state,16954,1066.12302,282,283,5,0.0167,1590248,False,False
202029,2020-07-15,121,AC,,12,state,16672,1863.89706,193,446,10,0.0268,894470,False,False
202029,2020-07-15,130,AL,,27,state,47864,1428.11833,859,1331,17,0.0278,3351543,False,False
202029,2020-07-15,125,AM,,13,state,86944,2066.30013,1144,3080,16,0.0354,4207714,False,False
202029,2020-07-15,118,AP,,16,state,32408,3760.6191,523,488,5,0.0151,861773,False,False
202029,2020-07-15,132,BA,,29,state,112993,756.78635,2964,2638,54,0.0233,14930634,False,False
202029,2020-07-15,122,CE,,23,state,141832,1543.81637,2395,7081,104,0.0499,9187103,False,False
202029,2020-07-15,131,DF,,53,state,75379,2467.27737,1725,1001,41,0.0133,3055149,False,False
202029,2020-07-15,133,ES,,32,state,66352,1632.65628,1139,2096,14,0.0316,4064052,False,False
202029,2020-07-15,126,GO,,52,state,39474,554.91359,1175,959,49,0.0243,7113540,False,False
202029,2020-07-15,118,MA,,21,state,102469,1440.26409,1002,2572,36,0.0251,7114598,False,False
202029,2020-07-15,130,MG,,31,state,82010,385.15609,3367,1752,64,0.0214,21292666,False,False
202029,2020-07-15,124,MS,,50,state,15330,545.66928,699,191,8,0.0125,2809394,False,False
202029,2020-07-15,118,MT,,51,state,30536,865.96979,618,1196,39,0.0392,3526220,False,False
202029,2020-07-15,120,PA,,15,state,133039,1530.81238,2205,5385,48,0.0405,8690745,False,False
202029,2020-07-15,126,PB,,25,state,63939,1582.9318,1477,1383,41,0.0216,4039277,False,False
202029,2020-07-15,126,PE,,26,state,74960,779.48377,1384,5772,57,77,9616621,False,False
202029,2020-07-15,119,PI,,22,state,36542,1113.5829,1097,1043,24,0.0285,3281480,False,False
202029,2020-07-15,126,PR,,41,state,47124,409.17474,1761,1200,54,0.0255,11516840,False,False
202029,2020-07-15,133,RJ,,33,state,134449,774.1998,1627,11757,133,0.0874,17366189,False,False
202029,2020-07-15,126,RN,,24,state,41096,1162.82064,329,1507,28,0.0367,3534165,False,False
202029,2020-07-15,118,RO,,11,state,27917,1554.00065,389,667,4,0.0239,1796460,False,False
202029,2020-07-15,117,RR,,14,state,24397,3865.29379,716,415,12,17,631181,False,False
202029,2020-07-15,128,RS,,43,state,42239,369.77239,1246,1101,41,0.0261,11422973,False,False
202029,2020-07-15,126,SC,,42,state,47976,661.50964,1926,569,35,0.0119,7252502,False,False
202029,2020-07-15,124,SE,,28,state,40139,1731.00824,972,1054,21,0.0263,2318822,False,False
202029,2020-07-15,142,SP,,35,state,393176,849.38791,6569,18640,316,0.0474,46289333,False,False
202029,2020-07-15,120,TO,,17,state,16672,1048.38994,641,278,7,0.0167,1590248,False,False
202029,2020-07-14,120,AC,,12,state,16479,1842.32003,219,436,6,0.0265,894470,False,False
202029,2020-07-14,129,AL,,27,state,47005,1402.48835,709,1314,17,28,3351543,False,False
202029,2020-07-14,124,AM,,13,state,85800,2039.11197,1388,3064,16,0.0357,4207714,False,False
202029,2020-07-14,117,AP,,16,state,31885,3699.93026,333,483,5,0.0151,861773,False,False
